2026.01.15 23:29:00 WARN  Using H2 2.4.240 which is newer than the version Flyway has been verified with. The latest verified version of H2 is 2.3.232.
2026.01.15 23:29:56 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/ch/epfl/scala/bloop-shared_2.12/2.0.17/bloop-shared_2.12-2.0.17.pom
2026.01.15 23:29:56 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/ch/qos/logback/logback-classic/1.5.21/logback-classic-1.5.21.pom
2026.01.15 23:29:57 INFO  BSP server: Failed to download https://central.sonatype.com/repository/maven-snapshots/org/scala-lang/scala-library/2.12.20/scala-library-2.12.20.pom
2026.01.15 23:29:57 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/ch/epfl/scala/bloop-config_2.12/2.3.3/bloop-config_2.12-2.3.3.pom
2026.01.15 23:29:57 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/ch/epfl/scala/scala-debug-adapter_2.12/4.2.8/scala-debug-adapter_2.12-4.2.8.pom
2026.01.15 23:29:57 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.pom.sha1
2026.01.15 23:29:57 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/ch/epfl/scala/bloop-backend_2.12/2.0.17/bloop-backend_2.12-2.0.17.pom
2026.01.15 23:29:57 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/ch/qos/logback/logback-classic/1.5.21/logback-classic-1.5.21.pom
2026.01.15 23:29:57 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix_2.12/3.2.0/monix_2.12-3.2.0.pom
2026.01.15 23:29:57 INFO  BSP server: Downloading https://central.sonatype.com/repository/maven-snapshots/org/scala-lang/scala-library/2.12.20/scala-library-2.12.20.pom.sha1
2026.01.15 23:29:57 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/github/alexarchambault/case-app_2.12/2.0.6/case-app_2.12-2.0.6.pom
2026.01.15 23:29:57 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/ch/qos/logback/logback-classic/1.5.21/logback-classic-1.5.21.pom.sha1
2026.01.15 23:29:57 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/ch/epfl/scala/libdaemon_2.12/0.0.12/libdaemon_2.12-0.0.12.pom
2026.01.15 23:29:57 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/com/github/alexarchambault/case-app_2.12/2.0.6/case-app_2.12-2.0.6.pom.sha1
2026.01.15 23:29:57 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scalaz/scalaz-core_2.12/7.3.8/scalaz-core_2.12-7.3.8.pom.sha1
2026.01.15 23:29:57 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix_2.12/3.2.0/monix_2.12-3.2.0.pom
2026.01.15 23:29:57 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/ch/epfl/scala/libdaemon_2.12/0.0.12/libdaemon_2.12-0.0.12.pom.sha1
2026.01.15 23:29:57 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix_2.12/3.2.0/monix_2.12-3.2.0.pom.sha1
2026.01.15 23:29:57 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/ch/qos/logback/logback-classic/1.5.21/logback-classic-1.5.21.pom.sha1
2026.01.15 23:29:58 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/ch/epfl/scala/bloop-config_2.12/2.3.3/bloop-config_2.12-2.3.3.pom
2026.01.15 23:29:58 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/ch/epfl/scala/bloop-config_2.12/2.3.3/bloop-config_2.12-2.3.3.pom.sha1
2026.01.15 23:29:58 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/com/github/alexarchambault/case-app_2.12/2.0.6/case-app_2.12-2.0.6.pom.sha1
2026.01.15 23:29:58 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/io/monix/monix_2.12/3.2.0/monix_2.12-3.2.0.pom.sha1
2026.01.15 23:29:58 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/ch/epfl/scala/libdaemon_2.12/0.0.12/libdaemon_2.12-0.0.12.pom.sha1
2026.01.15 23:29:58 INFO  BSP server: Failed to download https://central.sonatype.com/repository/maven-snapshots/org/scala-lang/scala-library/2.12.20/scala-library-2.12.20.pom.sha1
2026.01.15 23:29:58 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/scala-library/2.12.20/scala-library-2.12.20.pom
2026.01.15 23:29:58 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/ch/epfl/scala/bloop-config_2.12/2.3.3/bloop-config_2.12-2.3.3.pom.sha1
2026.01.15 23:29:58 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/scala-library/2.12.20/scala-library-2.12.20.pom
2026.01.15 23:29:58 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/scala-library/2.12.20/scala-library-2.12.20.pom.sha1
2026.01.15 23:29:58 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/org/scala-lang/scala-library/2.12.20/scala-library-2.12.20.pom.sha1
2026.01.15 23:29:59 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/ch/qos/logback/logback-parent/1.5.21/logback-parent-1.5.21.pom
2026.01.15 23:29:59 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/ch/qos/logback/logback-parent/1.5.21/logback-parent-1.5.21.pom
2026.01.15 23:29:59 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/ch/qos/logback/logback-parent/1.5.21/logback-parent-1.5.21.pom.sha1
2026.01.15 23:30:00 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/ch/qos/logback/logback-parent/1.5.21/logback-parent-1.5.21.pom.sha1
2026.01.15 23:30:00 INFO  BSP server: Downloading https://s01.oss.sonatype.org/content/repositories/snapshots/ch/qos/logback/logback-parent/1.5.21/logback-parent-1.5.21.pom
2026.01.15 23:30:00 INFO  BSP server: Failed to download https://s01.oss.sonatype.org/content/repositories/snapshots/ch/qos/logback/logback-parent/1.5.21/logback-parent-1.5.21.pom
2026.01.15 23:30:00 INFO  BSP server: Downloading https://s01.oss.sonatype.org/content/repositories/snapshots/ch/qos/logback/logback-parent/1.5.21/logback-parent-1.5.21.pom.sha1
2026.01.15 23:30:02 INFO  BSP server: Failed to download https://s01.oss.sonatype.org/content/repositories/snapshots/ch/qos/logback/logback-parent/1.5.21/logback-parent-1.5.21.pom.sha1
2026.01.15 23:30:02 INFO  BSP server: Downloading https://central.sonatype.com/repository/maven-snapshots/ch/qos/logback/logback-parent/1.5.21/logback-parent-1.5.21.pom
2026.01.15 23:30:02 INFO  BSP server: Failed to download https://central.sonatype.com/repository/maven-snapshots/ch/qos/logback/logback-parent/1.5.21/logback-parent-1.5.21.pom
2026.01.15 23:30:02 INFO  BSP server: Downloading https://central.sonatype.com/repository/maven-snapshots/ch/qos/logback/logback-parent/1.5.21/logback-parent-1.5.21.pom.sha1
2026.01.15 23:30:04 INFO  BSP server: Failed to download https://central.sonatype.com/repository/maven-snapshots/ch/qos/logback/logback-parent/1.5.21/logback-parent-1.5.21.pom.sha1
2026.01.15 23:30:04 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/ch/qos/logback/logback-parent/1.5.21/logback-parent-1.5.21.pom
2026.01.15 23:30:04 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/ch/qos/logback/logback-parent/1.5.21/logback-parent-1.5.21.pom
2026.01.15 23:30:04 INFO  BSP server: Downloading https://repo.scala-lang.org/artifactory/maven-nightlies/ch/qos/logback/logback-parent/1.5.21/logback-parent-1.5.21.pom.sha1
2026.01.15 23:30:05 INFO  BSP server: Downloaded https://repo.scala-lang.org/artifactory/maven-nightlies/ch/qos/logback/logback-parent/1.5.21/logback-parent-1.5.21.pom.sha1
2026.01.15 23:30:05 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/net/java/dev/jna/jna/5.18.1/jna-5.18.1.pom
2026.01.15 23:30:05 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/monix/monix-reactive_2.12/3.2.0/monix-reactive_2.12-3.2.0.pom
2026.01.15 23:30:05 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc_2.12/1.11.0/zinc_2.12-1.11.0.pom
2026.01.15 23:30:05 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/github/alexarchambault/case-app-util_2.12/2.0.6/case-app-util_2.12-2.0.6.pom
2026.01.15 23:30:05 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/lihaoyi/pprint_2.12/0.9.4/pprint_2.12-0.9.4.pom
2026.01.15 23:30:05 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/apache/logging/log4j/log4j-core/2.23.0/log4j-core-2.23.0.pom
2026.01.15 23:30:05 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/net/java/dev/jna/jna/5.18.1/jna-5.18.1.pom
2026.01.15 23:30:05 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/zeroturnaround/zt-zip/1.17/zt-zip-1.17.pom
2026.01.15 23:30:05 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/org/zeroturnaround/zt-zip/1.17/zt-zip-1.17.pom
2026.01.15 23:30:05 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/test-agent/1.11.7/test-agent-1.11.7.pom
2026.01.15 23:30:05 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/org/apache/logging/log4j/log4j-core/2.23.0/log4j-core-2.23.0.pom
2026.01.15 23:30:05 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/io/monix/monix-reactive_2.12/3.2.0/monix-reactive_2.12-3.2.0.pom
2026.01.15 23:30:05 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/get-coursier/util/directories-jni/0.1.2/directories-jni-0.1.2.pom
2026.01.15 23:30:05 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc_2.12/1.11.0/zinc_2.12-1.11.0.pom
2026.01.15 23:30:05 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/monix/monix-execution_2.12/3.2.0/monix-execution_2.12-3.2.0.pom
2026.01.15 23:30:05 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/ch/epfl/scala/bsp4s_2.12/2.1.1/bsp4s_2.12-2.1.1.pom
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/com/github/alexarchambault/case-app-util_2.12/2.0.6/case-app-util_2.12-2.0.6.pom
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/github/alexarchambault/bleep/nailgun-server/1.0.7/nailgun-server-1.0.7.pom
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/com/lihaoyi/pprint_2.12/0.9.4/pprint_2.12-0.9.4.pom
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/test-agent/1.11.7/test-agent-1.11.7.pom
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/github/plokhotnyuk/jsoniter-scala/jsoniter-scala-macros_2.12/2.13.3.2/jsoniter-scala-macros_2.12-2.13.3.2.pom
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scalameta/parsers_2.12/4.13.8/parsers_2.12-4.13.8.pom
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/io/get-coursier/util/directories-jni/0.1.2/directories-jni-0.1.2.pom
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/lihaoyi/unroll-annotation_2.12/0.1.12/unroll-annotation_2.12-0.1.12.pom
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/io/monix/monix-execution_2.12/3.2.0/monix-execution_2.12-3.2.0.pom
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scala-lang/modules/scala-collection-compat_2.12/2.13.0/scala-collection-compat_2.12-2.13.0.pom
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/ch/epfl/scala/bsp4s_2.12/2.1.1/bsp4s_2.12-2.1.1.pom
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/net/jpountz/lz4/lz4/1.3.0/lz4-1.3.0.pom
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/io/github/alexarchambault/bleep/nailgun-server/1.0.7/nailgun-server-1.0.7.pom
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/monix/monix-java_2.12/3.2.0/monix-java_2.12-3.2.0.pom
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/org/scalameta/parsers_2.12/4.13.8/parsers_2.12-4.13.8.pom
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/github/alexarchambault/bleep/jsonrpc4s_2.12/0.1.1/jsonrpc4s_2.12-0.1.1.pom
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/com/github/plokhotnyuk/jsoniter-scala/jsoniter-scala-macros_2.12/2.13.3.2/jsoniter-scala-macros_2.12-2.13.3.2.pom
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/github/plokhotnyuk/jsoniter-scala/jsoniter-scala-core_2.12/2.13.5.2/jsoniter-scala-core_2.12-2.13.5.2.pom
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/org/scala-lang/modules/scala-collection-compat_2.12/2.13.0/scala-collection-compat_2.12-2.13.0.pom
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/com/lihaoyi/unroll-annotation_2.12/0.1.12/unroll-annotation_2.12-0.1.12.pom
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/github/alexarchambault/case-app-annotations_2.12/2.0.6/case-app-annotations_2.12-2.0.6.pom
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/net/java/dev/jna/jna/5.18.1/jna-5.18.1.pom.sha1
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/net/jpountz/lz4/lz4/1.3.0/lz4-1.3.0.pom
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/zeroturnaround/zt-zip/1.17/zt-zip-1.17.pom.sha1
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/io/github/alexarchambault/bleep/jsonrpc4s_2.12/0.1.1/jsonrpc4s_2.12-0.1.1.pom
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/io/monix/monix-java_2.12/3.2.0/monix-java_2.12-3.2.0.pom
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/apache/logging/log4j/log4j-core/2.23.0/log4j-core-2.23.0.pom.sha1
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/monix/monix-reactive_2.12/3.2.0/monix-reactive_2.12-3.2.0.pom.sha1
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/com/github/plokhotnyuk/jsoniter-scala/jsoniter-scala-core_2.12/2.13.5.2/jsoniter-scala-core_2.12-2.13.5.2.pom
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc_2.12/1.11.0/zinc_2.12-1.11.0.pom.sha1
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/net/java/dev/jna/jna/5.18.1/jna-5.18.1.pom.sha1
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/monix/monix-catnap_2.12/3.2.0/monix-catnap_2.12-3.2.0.pom
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/org/zeroturnaround/zt-zip/1.17/zt-zip-1.17.pom.sha1
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/com/github/alexarchambault/case-app-annotations_2.12/2.0.6/case-app-annotations_2.12-2.0.6.pom
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/github/alexarchambault/case-app-util_2.12/2.0.6/case-app-util_2.12-2.0.6.pom.sha1
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/com/lihaoyi/pprint_2.12/0.9.4/pprint_2.12-0.9.4.pom.sha1
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/org/apache/logging/log4j/log4j-core/2.23.0/log4j-core-2.23.0.pom.sha1
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/test-agent/1.11.7/test-agent-1.11.7.pom.sha1
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc_2.12/1.11.0/zinc_2.12-1.11.0.pom.sha1
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/get-coursier/util/directories-jni/0.1.2/directories-jni-0.1.2.pom.sha1
2026.01.15 23:30:06 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/io/monix/monix-reactive_2.12/3.2.0/monix-reactive_2.12-3.2.0.pom.sha1
2026.01.15 23:30:06 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/ch/epfl/scala/bsp4s_2.12/2.1.1/bsp4s_2.12-2.1.1.pom.sha1
2026.01.15 23:30:07 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/com/lihaoyi/pprint_2.12/0.9.4/pprint_2.12-0.9.4.pom.sha1
2026.01.15 23:30:07 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/com/github/alexarchambault/case-app-util_2.12/2.0.6/case-app-util_2.12-2.0.6.pom.sha1
2026.01.15 23:30:07 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/io/monix/monix-execution_2.12/3.2.0/monix-execution_2.12-3.2.0.pom.sha1
2026.01.15 23:30:07 INFO  BSP server: Failed to download https://oss.sonatype.org/content/repositories/snapshots/io/monix/monix-catnap_2.12/3.2.0/monix-catnap_2.12-3.2.0.pom
